label,text
0,i started the woodward academy chapter of the technology student association tsa a national organization for students interested in stem subjects.
0,i started the woodward academy maker club for students interested in engineering pursuits such as electronics robotics and d printing.
0,started and grew a club to over members in a year lead them in volunteer activities and other enrichment experiences.
0,i worked with the founder of the center over the summer and learned how a small business is run i also helped with the expansion of the business.
0,over the summers i taught a computer language javascript processing processingjs to grade students at the chatham community center.
0,founded the humanities club for the purpose of promoting cultural awareness and harmony within my schools environment.
0,business skills designed the event location website with paypal international sponsors attracted vendors and performers people attended.
0,cofounded charter gaming club for students with interest in pokemon and gaming.
0,contributed in committees school projects and events.
0,took photos and collected stories of ancient and modern bridges in ningbo held an exhibition of these photographs at ningbo art museum.
0,researched the state of public health alzheimers treatment write weekly articles and publish on online account wechatmore than followers.
0,refounded club teaching about math not usually in standard curriculum founded middle school math tutoring program.
0,group of french horn players in the local community playing together in the spring with a french horn concert at the end of the year.
0,teams of compete with other teams in trivia with buzzers top a team in.
0,raised over and sponsored a student from sierra leone organized bake sales kickball games and documentary screeningsawareness events.
0,by implementing psychology theories and marketing strategies launched four campaigns to reduce students extravagant use of common goods.
0,established the social enterprise world of neckties with the corporate philosophy of sharing economy and upcycling earned in.
0,learned how to be an effective leader in business and the components of how to start run and build a business.
0,raised awareness of women periodsex negotiated for k rsrch fund edited edu cartoons on social platform with k views orged feminism seminars.
0,recruited students to design posters flyers posted posters on campus mkted the org to attract over clients achieved k rmb profits in yr.
0,veterans day marchingred cross representative first blood drive in school history donated clothes and money to red cross bake sales.
0,organized a mock stock exchange economics quiz through various economics activities trained juniors for inter and intraschool competitions.
0,was responsible for arrangement repair of books helped readers locate materials access online system founded the librarian group at my school.
0,help all the international students catch up school life organise activities and meetings.
0,a political cartoon column creating own comics brainstorming and revising other comics.
0,planned and ran each meeting arranged guest speakers set up supplies drives for local domestic abuse shelter and fundraised.
0,president and founder.
0,developed an extracurricular math program for elementary school girls to spark their curiosity and confidence about math.
0,created an annual basketball fundraiser for brain cancer research recruited over participants sponsors raised over years.
0,assists the homeless organized homebuilding trips mexico a vision camp india and a charity k walk volunteered weekly at local shelters.
0,helped ceofounder do scientific research regarding the use of hydrogen as a source of clean energy with negative carbon footprint.
0,i selfmade a club with friends in order to aid in my citys community we organized outdoor activities for the town i was a member and secretary.
0,created organized publicized planned and led a biweekly summer program for elementary school children where they could read to the shelter cats.
0,generated financial support for unicef via lunch sales plan to coordinate an english education program at a local primary school in semester.
0,cooperated with a book donation program and collected more than books facilitated the exchange of second hand books in our school.
0,devised a product that may solve education problems in western china knew more about entrepreneurship practiced my leadership skills.
0,founded the organisation to work with women and prisoners who sew clothes from waste fabricstalls put to sell clothes and provide skill classes.
0,developed members responsible for club operation organized activities including workshops lectures mini concerts coached a band sparkle.
0,founder and editor campus newspaper editing house sanban weekly.
0,founded first mock trial club in my high school recruited students participated in club fairs led members to national mock trial competition.
0,lead the group to produce videos and four microfilms in four yrs in charge of management and scheduling filming and editing the videos.
0,attended a day forum on sustainability of future wealth and creating value for future generations.
0,led bible studies organized yearly symposium delegate to leadership summit.
0,weekly meetings to prepare for yearly convention build sessions place in state sight reading led team to build ballista per ancient document.
0,cofounded program sponsored by the guizhou provincial government and launched ead girls read with partners to help girls in rural areas to read.
0,founded this suicide preventionawareness club at calabasas high school work with creator of suicide prevention app to increase mental health at chs.
0,iâãfoundedâãtheâãclubâãwithâãaâãfriendâãandâãtookâãoverâãasâãpresidentâãsoonâãafterâãorganizing aâãteamâãofâã âãpeopleâãweâãworkâãto.
0,i created a service club for my schools athletes so that we could have meaningful service experiences as a team.
0,organized meetings led coaching clinics facilitated doubles and singles matches among students hosted schoolwide tournaments.
0,created assembled creatively httpssockassembledcreativelywordpresscom and recruited my class mates to write too published about posts.
0,we run multiple different community service projects that fit specific locations but focus more on swimming related actions such as free lessons.
0,introduced activities for prospective med students including lab dissections seminars with actual doctors immunization awareness etc.
0,my desire to meet other similar students to explore our russian heritage and share it with others led me to create this club.
0,organized rehearsals for my voice part and composed however after two years i decided that choir doesnt suit me and founded my rock band instead.
0,organize teams to do projects seminars track data by site work design questionnaires posters report to the school city led ymp studies.
0,hold routine meetings volunteer at shandong museum served for hours at ichs selected as highschool student auditor reported ichs.
0,made researches about nanxuns history and culturecommunicated with workmen in tourism company about how many people would visit this town annually.
0,founded school library volunteer club to help manage school libraryhelp librarians to classify and number different types of booksorganized books.
0,full name roots public speaking society provided our schools student body a platform to participate in muns and parliamentary debates.
0,the african american student association was founded on creating a multicultural college environment from the african diaspora perspective.
0,founder of usa biology olympiad new albany chapter produced one national semifinalist.
0,provided education opportunities food clothing and sanitary materials to deprived areas in iran specifically in the village of hoonejan and natanz.
0,the french club extends our knowledge of the language and converses on topics of french culture.
0,proposed and designed studentrun womens conference at laces head of pr team gathered speakers gained members and.
0,fundraiser for animal shelter volunteer at animal shelter.
0,as the founder of chess club i dedicated time to promoting the club finding possible members and organizing weekly meeting times and spots.
0,a nonprofit organization founded by a friend and me fundraise raise awareness and plan environmental lessons for orphanages in myanmar.
0,cofounded club which models the american fbla where members formed small businesses to be recognized by profitability all earnings were donated.
0,providing health and social support and resources to immigrants from the african continent.
0,organized evidence based wildlife fieldwork outreach projects in costa rica calif worked w top universities scientists cr govt.
0,i was a vicepresidentcofounder in the trim music honor society we arranged volunteering works and performances in and out of school.
0,raise money for working bikes nonprofit for the shipments of bikes to lesotho to allow children to access school and transportation.
0,national competition collected info on produce trends conducted surveys from potential customers analyzed statistics on customer preference usage.
0,the society has carried out an experiment on conformity group therapy sessions debates and a campaign to raise mental health awareness in karachi.
0,sponsors sierra leone child firstonly club to meet with pta honor recognition award featured in desert flower foundations website school news.
0,organized geography competition speeches and experiential trips proposed geogenius category for schools first national science olympiad acsec.
0,helps disadvantaged youth prepare for private schools i was a summer intern coordinated over student mentors and established an outreach club.
0,im founded the orlando street music festival amatuer musicians come and play and all proceeds go to the central fl coalition for the homeless.
0,teens get together to learn about the basics of entrepreneurship and then split into teams to create and pitch a business plan to judges.
0,initiated project to build and maintain beehives on campus and educate the loomis community about bees awarded gilchrist environmental fellowship.
0,week business program in and won award for business student of the week and best stock portfolio.
0,cofounded and promoted mun in our school organized practices and mock session invited speaker for seminars participated regional meet hflsmun.
0,lead the team to collect information and design content for projects and events facebook page and all marketing and educational materials.
0,i created this club to help improve the lives of special needs children and their families discussion raised so far spend time with the kids.
0,run a club with a friend for lower years to teach them about greek and roman culture beliefs and history.
0,cofounder and vp of nonprofit charity provides birthdays for orphans in romania through donate your birthday program.
0,name.
0,cofounded school journalism club focused on chicago sports manage writing editing and layout for online publication.
0,it is a competitive science competition that is hosted at different colleges participated in georgia tech conference.
0,service project founded by bghs committed to baking multiple batches of baked goods for local salvation army and shade tree womens shelter.
0,founded the charter and organized many community service opportunities such as christmas party for orphans working with the schools service team.
0,found the brave leadership business club designed a logo of our souvenir shop sold tshirts cups pens notebooks bottles during festivals.
0,coordinate collect and distribute frozen turkeys and thanksgiving meals to miamidade fosteradoptive parent associations outreach families.
0,consolidate students basic knowledge of business especially in financecultivate students presentation skills by mock business competition.
0,cofounded club for upperclassmen to conduct philosophy research organized feedback sessions and open seminars for works completed.
0,attended lectures on entrepreneurial fnance at wharton school participated in wharton china business forum.
0,after i ranked in my citys teenager badminton competition in i founded the badminton club at my high school with a badminton teacher.
0,led discussions about math organized teams for asdan and arml competitions and shared other information.
0,leading a group of students to develop ideas to business plan productfinancemarket analysis supporting with data analytics compete in feb.
0,founded umbrella of business clubs set governance for resources alignment forum to leverage skills and resources across the clubs.
0,along with my teacher faculty i created the diy club at my high school in this club we taught important skills such as self defense.
0,i founded this program to assist local senior citizens with using their apple devices service was provided both in a oneonone and group setting.
0,cleats for kids is a nonproft with a goal to raise money and collect cleats for those unable to get cleats in the greater charlotte community.
0,jrotc unit of distinction with honors top sr officer of cadets jr yr sgt bravo co founded corps drumline.
0,organized the bookworm fair raising fund of sold cupcakes for charity every sunday morning funded projects to help the poor at mai chau.
0,founder and current president.
0,inspired students through diverse speaker series created an incubator for students to share and discuss business ideas.
0,organized weekly meetings gave students the chance to learn about throwing pottery on pottery wheels taught students ceramics.
0,writer of a blog that touches on topics such as politics society school etc by merging both personal opinion with outside research.
0,president and founder of the outreach project at clovis west a club that focuses on connecting empowering students in supporting organizations.
0,educated community through printed educational material containing information on the actions to improve the ocean quality and ocean ecosystem.
0,tutored chinese school students after school created lesson plans and activities to supplement students learning.
0,research the stock market discuss market trends and pick stocks following the stock market draws in students who then get interested in economics.
0,lead intellectual discussion and lecture series on films we watch make independent films and enter in national competitions.
0,designedcoordinatedimplemented collection drive for school supplies for the armenia belize government school.
0,i am working on an educational project to empower individuals with autism to register to vote and understand the voting process.
0,created and ran local biannual creative writing camp at public library edited submissions brought speakers and published final works in anthology.
0,connect is a community outreach organization we partner with other organizations to help low income families by providing basic needs.
0,compiled edited wrote for and designed page literary magazine for denver jewish day school.
0,stand as living memorials to police violence against african americans at city halls and police stations.
0,african fgm poverty forum.
0,i founded this club in order to bring awareness to racial issues in and around our community the club has received local news attention.
0,club founder contact with the social organisations for activity arrangement and promotion one major task health caresanity check for homeless dogs.
0,established an online longrun fundraising campaign for a syrian refugee family by recordingediting a documentary taking amateur photos with a dslr.
0,used pharmacology to research dietetic therapy drafted a business proposal on personal dietetic plan posted regular periodicals on wechat platform.
0,grew to members founded meatless day organized oneweek green festival for fair trade directed weekly meetings of national youth summit.
0,organized weekly club activities and meetings competed in numerous public forum debate tournaments.
0,organized the open market to sell art works from middle school students and our members fundraised rmb and donated to project hope.
0,in grade i began collecting necessities for the syrian refugees in greece i then traveled to greece and deliver the items to the safe houses.
0,share ancient bell culture with peers by setting up courses serving as voluntary guide at museum directing documentaries and performing bell music.
0,coorganized book donation at school donated books to two highneed elementary schools in guizhou china and exchanged letters with recipients.
0,kats crew is a philanthropic organization that performs community service and fundraising to support pediatric cancer research and treatment.
0,wrote directed edited film on sex trafficking in cambodia awarded place selected for film festivals wwwyoutubecomwatchvy stpq a.
0,i am the founder and leader of marin academy fitness club the club is designed for those with little experience who want to lead a healthy life.
0,founded high school quintet organized weekly rehearsals organized to preform for community museums hospitals libraries.
0,won a social startup challenge by circle and secured financial support for the startup pehchan which does technical training of the lgbt community.
0,we celebrate russian culture.
0,founded club to promote ballet recruited members invited experts and dancers to meetings choreographed performances to fundraise for charities.
0,fostered discussion of physics hosted teachers to lead advanced lectures created advanced physics experiments conducted research projects.
0,organized students to watch science movies discuss about space travel nanotech robotics gave lectures at school helped with bioelectricity lab.
0,im responsible for managing our team budget and recording important events that occurred during organized charities and weekly meetings.
0,independently recruit members form band select music direct rehearsal performances teach music theory coach members manage location logistics.
0,founded organization with classmates helping autistic children recruited volunteers organized a charity performance a debate contest and lectures.
0,taught students public speaking skills and how to debate organized and led debate competitions among classes.
0,i led a team of three students in a business endeavor to design and develop an app that i invented i pitched to funders entrepreneurs.
0,club provides emotional support for children with behavioral and learning disabilities we play instruments dance and write songs with the children.
0,blazer collection i collect slightly used blazers from students at my school and temple and donate them to the salvation army.
0,research assistant and data input for a sabermetrics football website one of first startup researchers reporting directly to the founder.
0,research for honors academy and presented at parentstudent meetings to include serve as hhs student mentor.
0,created club chapter recruit and organize volunteer buddies for children and adults with disabilities to shadow them in a weekly baseball league.
0,i created the party dance marathon as a fundraiser to improve my synagogue and community raised over k for the jewish community.
0,a colleague and i had started this club and honor society in order to aid the facilitation of science olympiad participation and science competitions.
0,critiqued movies for school newspaper.
0,we founded a group called akyaassosiation of korea youth autonomy and had several seminar also weve done flash mop in seoul.
0,nhye is a startup incubator for new haven high school students which teaches students about entrepreneurship through starting real companies.
0,founded a chamber group that travels to perform a wide variety of music played in ronald mcdonald house guatemala jcc nursing homes hospitals.
0,started this charity in in order to donate to my local childrens home by creating my own plush toys and selling them.
0,started the club to bring the community together with all of its cultural differences and remove misconceptions about islam.
0,hosted international youth leadership forum to educate and promote young leaders on global health issues raised usd for scholarships.
0,worked with students from schools to negotiate with firmsorganizations for internship positions helped place students in total.
0,promote the club and recruit members secure rmb advertising fee from local agency help write script and shoot scenes for sms promo video.
0,i founded and run a chapter of the harry potter alliance an international organization that uses literature to promote equality.
0,i founded lighten the hearts and minds campaign we collected books and donated to the cancer ward in the childrens hospital.
0,editor for arts and environment section revised and wrote articles and worked with other editors to determine magazine layout and publication.
0,work collaborately with local communities artship for authism mentor others work with a profession team.
0,columbus youth of temple israel works to bring jewish teens in the area together to participate in community outreach and fundraising.
0,founded to recognize students for their academic and musical achievements and to provide leadership and service opportunities to young musician.
0,promoted cheap stylish diy breathing masks so that more beijing residents would wear masks tutorial got view interviewed on national tv.
0,started on basketball tournament for zambia orphanage raising.
0,a club dedicated to assisting wings for crossover to provide an education and housing to orphans and former child slaves at ghanas crossover academy.
0,leader for foundation which raises money for research promotes awareness to prevent colon cancer organize toy drives walks multiple fundraisers.
0,i was active member and attended most of the meetings participated during presentations followed competitions.
0,the entrepreneurship academy has been a big part of my high school curriculum aice classes.
0,founded this tournament to create an opportunity for all kids to play basketball in middle school and raised money for the school athletic department.
0,lead meetings to explore diverse cultures in skyline leading the first annual cultural diversity fair and a diversity.
0,the german club focuses on sharing german history culture and traditions i have founded and organized the club with a friend.
0,created a committee of students working to raise awareness and participate in initiatives to improve the environment legislation initiatives.
0,inceptum is a studentbased nonschool organization found to meet with ceos in turkey learn from their experiences and observe business environment.
0,tm is founded to translate online mooc courses i am a member translating biology courses including biochemistry cellmatrix mechanics etc.
0,we raised awareness among our peers and helped people with intellectual disabilities to participate in various activities.
0,member of the bridge club a club founded at our school to help lower class families in jacksonville.
0,fundraised for peru sacred valley project empowered members through discussions of genderbased challenges.
0,studied japanese language planned field trips to japanese celebrations.
0,i founded the schools debate team when i was in grades the team has participate many competitions i also ran the schools debate competition.
0,club deals with awareness among the dhaka community about local animal adoptions and their sterilization.
0,before every act test date i help students prepare for the test i review how to solve math english science and reading based questions.
0,organized fundraising awareness for breast cancer including an annual powder puff game selfbreast exam presentation letters to patients campaign.
0,i promoted the club and cultivated a safe learning environment for students to voice their interests.
0,conceived idea for bilingual planetarium and astronomy program at hudson river museum developed presented planetarium shows to hispanic audiences.
0,i founded this club to knit caps for premature babies in neonatal intensive care unit at east tn childrens hospital.
0,founded school chapter of junior classical league latin club school delegate to stateregional latin conventions.
0,designed initiated and currently manage a school vegetable garden to teach about sustainability all crops donated to local food kitchens.
0,my team makes airpurifiers and donates them to schools in poor area my team is winner of voice of youth national contest held by harvard university.
0,founded literature club run student journal chaired literature discussion meetings and lead members to join in poetry recitation at school.
0,i participated in iimnu as a delegate of the uk in the security council chaired by founder of iimun rishabh shah i received a verbal mention award.
0,founded tedxck international affairs forum free for sch member appointed official student speaker head legal consultant judge of student govt.
0,teaches students entrepreneurial and investment skills which are applied through creating a business pitch and playing the stock market game.
0,was in district art show and did art classes including ap.
0,created a club dedicated to exploring the mythology and legends of many cultures affiliated organization with junior classical league.
0,trade and discuss various stocks and model portfolio using simulator club continues to meet unofficially despite supervisor leaving.
0,held weekly meetings to discuss debate and learn about global current events.
0,school club for discussing finance and a paper trading game responsible for sending out emails and updating the club agenda.
0,i coordinated and scheduled for multiple congressmen to visit our school and discuss the legislative process we also have mock elections and debates.
0,organize weekly club events such as soccer games indoor soccer tournaments and fundraisers for soccer balls inside and outside of school.
0,we educate children about taboo issues such as gender stereotypes and sexual assault affiliated with several ngos we guide students to have a voice.
0,recruited over members organizing regular discussion on philosophy translated three philosophy books into chinese.
0,successfully organized regular food donations clothes donations ngo events ewaste collections and various social service initiatives.
0,club founder of members in guangdong country garden school held the regional conference attended natl conf as head delegate and cochair.
0,partnered with the pulmonary hypertension association for prototype testers facebookcomboahealthband or boahealthcom website is a wip.
0,organize meetingspresentations recruit members plan club tripsactivities teach outdoor skills includ environmental conservation.
0,i started the math honor society at my school we currently have over members and tutored over high school students in math last year.
0,i am leader and founder of the harry potter club at my school and have been since sophomore year organizing activities like trivia and movie nights.
0,cofounded this new club organize club activities like experiments and bake sales and communicate with club members.
0,interned at and wrote report for ucla blog about international festival of social entrepreneurship in st petersburg russia see additional info.
0,after volunteering at an ekal vidyalaya event i opted to start a club along with some of my desi friends to introduce desi culture to my high school.
0,i led a group of collegiate students to tutor graders in english science and math at the computer school in manhattan.
0,i am the president and founder of our schools msa and i plan and organize what we will do during meetings as well as schedule their timings.
0,cofounded club participate in statewide stock market game by investing realtime stocks research the market through newspapers magazines.
0,we play community performances at places like hospitals libraries and senior living spaces weve been to the winship cancer institute over times.
0,responsible for scheduling speakers and creating agenda brought in community leaders ceos lawyers entrepreneurs from local areas.
0,organize activities including dissections for club meetings communicate withbring in medical professionals lead discussions of medical topics.
0,first class rank was assigned the role of troop medic founded the venture scouts of troop arranged and led various community service projects.
0,counselor of local business responsible for analyzing their business giving a feedback of effective background music.
0,i founded bapi to discuss issues regarding multiculturalism and complex identity it is the first asian american activist group at my school.
0,building aquaponics models collecting data for daily updated records interviewing foreign volunteers at the farm preparing for detailed paper.
0,organizing weekly workshops with math teachers as counselor convening students to study college math in advance.
0,libertarian based club in which students discussed different political ideas and issues and became educated about the problems facing them.
0,led the only team from secondary schools competed with teams from universities and companies got encouragement prize in dji developer challenge.
0,copresident for two years and member for four years founded a clubsponsored conference.
0,i lead a feminist club that fundraises for education for women in developing countries i plan and facilitate weekly discussions as well as events.
0,coordinated beach clean up events at huntington beach to help preserve our environment.
0,i am the president and cofounder the club raises awareness and money through fundraisers for nonprofits throughout the year.
0,wish kids is a service club affiliated with the makeawish foundation i led members to a wish case walkathon event and invited maw taiwan founder.
0,we discuss and watch a myriad of japanese films students are encouraged to bring in ideas and discuss relevant topics regarding japanese culture.
0,cofounder of club for students to collaborate in economic competitions learn economics and to share ideas.
0,preparation and organization of all mathematics event or competition promote and help students for their success in math competitions such as cemc.
0,organize meetings and agenda for students to discuss or share research about topics in economics medicine human rights global issues and politics.
0,nationally recognized club also known as yeg where students are expected to make a entrepreneurial business.
0,open to all students club aims to increase awareness and understanding of jewish holidays and customs.
0,manage social media to increase awareness of school sporting events plan and implement spirit day activities.
0,founded first studentled foreign film society at our school club open to all year groups grade.
0,implemented schoolwide recycling program compost program and local garden received city of plano environmental star of excellence award and grant.
0,founded new engineering club at kis offered free lessons on d printing designing using makerbot x replicators and d design tool.
0,established the first peer debate society at schoolsuccessfully attracted more than members in first yeardeliver weekly peer training sessions.
0,manage weekly club activities prepare materials coach inference members analyzing strategies hold awareness events for fund raising.
0,this group teaches technology and english to underprivileged youth as president i work with local partner schools to organize and lead lessons.
0,coordinated team that produced multimedia news stories about school events worked with student council to distribute newsletters.
0,provide and read books to children in emergency waiting rooms decorate room and supply new toys.
0,members eboard of trained memb on tasks taught kids boaters on stranded pups of boaters gave up carcinogens honored by pmmc.
0,teach kids on li plan nationwide events which educate israeli americans about israel through teamwork leadership cultural understanding.
0,founded club aimed at helping students collaboratively manage a stock portfolio all funds donated to viewpoint school.
0,led team of high schoolers to create weekly science experiments and handson projects like balloonpowered cars and lava lamps for students.
0,initiated tutoring collaboration with area college educ assoc for low income students coordinate team of hs tutors for weekly academic support.
0,strives to end child human trafficking through awareness and collaborative projects established a published blog beyondtheglassweeblycom.
0,we recondition unusable instruments into works of art and auction them to raise money for a local womens shelter perform music for their xmas party.
0,as a board member i organize and facilitate club meetings and create student activities that spread awareness about feminism.
0,lead a team of volunteer staff writers publish weekly on stories featuring the lives of the international students in us high school.
0,a junior achievements event designed produced sold whiteboard notebooks fruit infuser bottles generated revenue donated it to charity.
0,mentee of successful women entrepreneurs given realworld experience in navigating domestic and international markets and finance.
0,participated in week intensive entrepreneurship program studying business principles created business plan and presented during pitch day.
0,a small group of students created the team during the school year we were named rookie team of the year at the rhode island competition.
0,the club provides a place for students to form bands record songs and arrange performances i also perform my own compositions.
0,founded the schools first cross country team promoted participation among my peers and provided team leadership received coachs leadership award.
0,worked with local county fca directors to organize schools first fca chapter plan and lead weekly study and fellowship events.
0,present at school events help in a levelgcse physicschemistry classes and stem club science club experiments to generate interest for science.
0,created the club organized meetings led group in discussion and planned showings of films.
0,club attends weekend long conferences where students represent members of congress and debate domestic issues as well as writing and passing bills.
0,yebw provides a comprehensive look into entrepreneurship through simulations and presentations top student nominee best group stock analysis.
0,i created international night with an international talent show and global food sampling award for outstanding ib myp project.
0,my friend and i launched a program for teens from my synagogue to meet with teens from a historically black church to discuss social issues.
0,as founder for chefs for kids part of board who decides which new clubs can be formed and which can get funding.
0,third place novice legislature third place novice speaker out of speakers third place debate team winners out of teams.
0,led the team to win champions of intl and national competitions partnered with national forensic league to promote debate and public speaking in bj.
0,founded and sustained the badminton club by raising sponsorship from business companies and setting up managerial system practiced mens doubles.
0,weekly based club made in purpose of regular biking sessions held at bull run provides members opportunity to interact and maintain health.
0,combined chinese calligraphy with design software coreldraw and auto cad to design logos create graphs and especially made gifts for teachers.
0,led members to design energysaving equipment showed works in school science fair and awarded creative design prize.
0,as cofounder of the drama club i help organize regular sessions on improvisation and short skits for school events i help direct school plays too.
0,created published first school yearbook led and recruited team edited publication created an advisory booklet to help current committee.
0,coordinated entrepreneur speaker events at lunch cosponsored alumni career lunches led meetings in one of schools most attended clubs.
0,organized activities to help locals know more about china and chinese traditions and culture and to help new students adapting to christ school.
0,designed a company website for global steel trade and organized some simulated negotiations and investment.
0,science research club i pushed to create this club where we design and conduct our own experiments with help from our local scientific community.
0,orgainized and excuted annual fundraiser raised last year for cancer research.
0,i organize events to conduct cpr certification classes and raise awareness about the importance of heart health to save lives.
0,every monday our group goes to an after school center for children without art programs we lead the kids through different art projects each week.
0,founded and directed the club in chinese high school initiated on campus activities and attended the tsinghua high school student festival.
0,founded the club to promote football promoted club activities through social media to recruit members coordinated the visit of a professional player.
0,founded club full of fellow history lovers to conduct historical research held discussion seminars visited historical sites to study local history.
0,founded the club organized club activities raised over for donations to the malala fund and the national cancer society.
0,after self taught ap economics i lead critical discussions on economic topics with classmates engage in stock simulator investopedia.
0,i trained my running skills and willpower through crosscountry practice and won the founders league group championship for three years in a row.
0,organized weekly meetings scheduled volunteering at local retirement home raised over donated to alzheimers association ran social media.
0,reestablished environmental awareness at tas by seeking sponsors organizing fundraisers and promoting environment awareness through various events.
0,leads the team to compete in national and international competitions designs and builds robots programmed a customized sound system for performance.
0,yeg prepares students to start their own business for market day my team sold over tamales which made us a profit of.
0,cofounder responsible for organize members to compete in tournaments.
0,coming up with innovations that can involve the society positevely and perphaps change the world.
0,i founded the chess club at my school during my freshman year and continued to be an active member in the club as copresident.
0,incorporated mit launch program created content to help students find their unique potentials faculty integrated this content into school curriculum.
0,eep was created to academically assist students i have tutored approximately students i have helped about students study.
0,completed and displayed business plan book to solve a real problem in competitionattended lectures on business management business model changeetc.
0,promoting stem interest in the community finalist in lockheed martins robotic competitions in cell biologyscience olympiad.
0,represented school twice in competitions off campus organize club member recruitment liaise with companies for sponsorship.
0,founded the incubator club to promote science and technology ideas that can generate revenue for startups.
0,provide investment and consulting services to students with ideas of starting business helped projects eg tennis league and printed express.
0,founded marketed and designed the platform wrote articles and shared information about recent art exhibitions in shanghai.
0,build a reading club with the aim to encourage students to read and share reading reflections.
0,stn allows students to participate in a variety of film making and broadcast competitions.
0,founded club hosted annual letterwriting event twice collected letters over two years raised awareness among students about human rights.
0,i founded a business club to provide business education to catlin students and collaborate on entrepreneurial ventures.
0,led meetingsfield tripsfour timesweekheld annual exhibitionsinvited photographers as speakerscompleted project with natgeo in franceswitzerland.
0,founder and participant.
0,i created and currently lead a science olympiad club at my local middle school this year we are doing a trial run and do not compete.
0,organized and cocreated with another student the schools first feminism club strengthened and expanded group in second year focusing on diversity.
0,coinventor of a new messaging application for group messaging patent application pending.
0,founder and operating president of mbs a club focused on the general wellbeing and health of the sis student population.
0,received admittance out of applicants we created a business plan presentation for launching a new product my team won place.
0,i helped start the newspaper at my school and have helped set it up from the bottom i am the head of sports and lifestyle.
0,we go to areas of historical importance such as one world trade center and learn about what went on there and why.
0,write scripts for act in and lead postproduction editing for short films with quality filters and special effects use internet for fundraising.
0,search for and participate in volunteer activities that help blind and disabled in the local community attended asiapacific glaucoma congress.
0,led groups to teach basic physics in zhujing hope school in datan taught students rubiks cube in charge of the program evaluation.
0,managed logistics for clubs to perform in school events carnival talent shows fundraised and raised for school events through bake sale.
0,it was a business competition where participants act as entrepenuers trying to sell business ideas to potential investors judges.
0,recruitedled studentsunited msas around gwinnettled meetingsdiscussionshosted picnicsbuilt community between muslims at gsmst.
0,tutoring grades k in the subjects they need help with and enlisting volunteers to help achieve that goal.
0,head citizen cpr certification classes food drives and in charge of collecting fees and fundraising.
0,founded school photography club acquired techniques for photography organized community activities to improve my leadership.
0,organized events to raise awareness of the disabled community ran daycare services and fundraised for research in autism and down syndrome.
0,a focused committee of elementary middle and high school students that tackles global crises together.
0,after the lego nxt steam project in grade i built a team of students passionate about robotics where i learned to lead effectively.
0,the club club is a club that changes theme every month the purpose being to meet new people have fun and relieve the tension of school.
0,created droplet a novel patent pending lowcost shower device to promote water and energy conservation of profits to benefit charity.
0,founded outdoors club led excursions with more than participants each learned camping and outdoor survival skills and trained team members.
0,students submit their art and writing to us where we then choose the best pieces for the published book that we design and publish.
0,selfinitiated an online radio station and broadcast audiobook a storied life of a j fikry to more than audiences.
0,cofounder competed and placed or at every regional competition with over entries represented countries in the general assembly.
0,i share mental health information on my page i communicate with followers and have received a lot of good feedback.
0,organize weekly discussion groups raise public awareness of diverse communities of sexualities subtitled lgbt educational videos in chinese.
0,hosted weekly meetings with club members planned and organized special events such as cosplay show movie night and video editing workshop.
0,cofounded and run the club organized members to design industrial products such as iphone cases and had them manufactured held seminars.
0,cofounded the band with other two players practiced musical skills and rehearsed songs performed as one of ten programs in the winter musical.
0,in this club i and several of my classmates met to discuss computers and technology at our school.
0,created and designed methodology and code to launch college search engine httpmyalgorithmxyzhome administer and maintain website.
0,created pro bono documenting and advertising organization offering services to nonprofits to aid in disseminating their messages.
